,mean_hr,max_hr,min_hr,std_hr,max_over_min,%crashes,last_obstacle_crash,lin_regression_hr_slope
243,137.64583333333334,145.0,130.0,3.8619231419863773,1.0676691729323309,25.0,0,-0.29672589010982675
244,137.8,145.0,132.0,3.5398604838182477,1.0676691729323309,18.75,0,-0.6089318899704108
245,138.14,145.0,133.0,3.4167056576504224,1.0676691729323309,12.5,0,-0.4308369202744211
246,138.52,145.0,133.0,3.581357626512548,1.0751879699248121,12.5,0,0.6016296611034309
247,138.68,145.0,131.0,3.7331389648139597,1.099236641221374,12.5,0,0.7622443617245995
248,138.28,145.0,127.0,4.3096474594205265,1.1338582677165354,18.75,1,-0.4743559438111366
249,137.98,145.0,127.0,4.506186224038492,1.1338582677165354,18.75,0,-1.0495132282404178
250,137.68,145.0,127.0,4.5059597722780165,1.1338582677165354,18.75,0,-1.1628753300095278
251,137.34,145.0,127.0,4.2599702978747995,1.1338582677165354,12.5,0,-0.11890953606375126
252,137.04,144.0,127.0,3.8595759521756072,1.1023622047244095,18.75,1,1.347394498981129
253,137.22448979591837,144.0,127.0,3.9961716373426754,1.083969465648855,25.0,1,1.2148269704136219
254,137.69387755102042,144.0,127.0,4.001062783981344,1.0597014925373134,25.0,0,0.8621087146235168
255,138.0,144.0,127.0,3.994894701174161,1.0441176470588236,25.0,0,0.5076448419284916
256,138.26,144.0,127.0,4.15422086803388,1.0285714285714285,25.0,1,0.2950989656066315
257,138.48,146.0,127.0,4.427373109763986,1.042857142857143,25.0,0,0.5472924081485258
258,138.84,146.0,127.0,4.761066592901303,1.0354609929078014,25.0,0,0.6751791900400066
259,139.5,146.0,127.0,4.807519620132526,1.0354609929078014,31.25,1,0.5797169468394198
260,140.09803921568627,146.0,127.0,4.63143563902505,1.0354609929078014,31.25,0,0.1028433561704548
261,140.48,146.0,127.0,4.7218121737402505,1.020979020979021,31.25,0,-0.23690956492141024
262,140.58,146.0,127.0,4.802592837122847,1.0354609929078014,31.25,0,-0.32158433640807693
263,140.04,146.0,126.0,5.310597798703252,1.1587301587301588,31.25,0,-1.30916874517582
264,140.0,146.0,121.0,5.787918451395113,1.2066115702479339,31.25,1,-2.300429851547566
265,139.4,146.0,121.0,6.70363897522861,1.2066115702479339,31.25,0,-2.9210782454607815
266,139.20408163265307,146.0,121.0,7.053307710561333,1.2066115702479339,31.25,0,-2.2948641587043004
